"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
="2136156030863104","【指定ID购买，错拍无效】美国GracelandFruit酸樱桃果干141g/包","76.11","1","P01793","食品口味：酸樱桃干141.7g/包","null","null","交易成功","P01793"
="2137222620137191","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","354.80","1","P01808","null","null","null","交易成功","P01808"
="2136532219482721","GracelandFruit蔓越莓切片果干 226.8克3包起售 美国进口零食烘焙","115.70","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2136532219492721","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","219.49","1","P01811","null","null","null","交易成功","P01811"
="2136366812060216","GracelandFruit进口整粒蔓越莓果干226克 2包起售美国原装","120.22","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2136041412578482","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.83","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2134047606431736","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","222.04","1","P01811","null","null","null","交易成功","P01811"
="2134880217646862","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2133572022030833","GracelandFruit蔓越莓切片果干 226.8克3包起售 美国进口零食烘焙","115.90","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2132172827075500","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易关闭","C29292"
="2131654811947690","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2131244627716089","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2129876434895804","GracelandFruit酸樱桃果干141克 2包起售 美国进口零食","80.41","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2129078830892223","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2129477804087306","【预售】果瑞氏 以色列进口medjooldates 500g/盒 烘焙烹饪零食","280.55","1","null","null","null","null","交易成功","null"
="2128599236515234","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2125011277653646","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.78","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2128958002528671","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","辣妈帮","交易成功","P01795"
="2128314031125404","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.43","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2128314031125404","GracelandFruit进口整粒蔓越莓果干226克 2包起售美国原装","119.43","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2128900007357409","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.83","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2129777218143028","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2128727805688750","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2128080833255373","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2128587608567276","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","辣妈帮","交易成功","P01795"
="2128597002287725","GracelandFruit蔓越莓切片果干 226.8克3包起售 美国进口零食烘焙","115.70","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2127331039748731","GracelandFruit进口整粒蔓越莓果干226克 2包起售美国原装","119.48","4","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2127331039748731","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.48","6","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2127318832362378","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2128485621198385","GracelandFruit蔓越莓切片果干 226.8克3包起售 美国进口零食烘焙","115.90","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2126822634807693","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2127267024579866","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2127063821584519","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","辣妈帮试用","交易成功","P01795"
="2126270624329361","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","219.49","1","P01811","null","null","null","交易成功","P01811"
="1706639120705172","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","辣妈帮","交易成功","P01795"
="2124562750963002","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","354.80","1","P01808","null","null","null","交易成功","P01808"
="1379834619241247","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2126081454083308","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","辣妈帮","交易成功","P01795"
="2125894411323429","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","请发正品，出货前请检查好。謝謝！","交易成功","P01795"
="1379767092471754","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2125286740014716","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.78","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2123829475308031","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2125163853598293","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2123417153778628","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2124033128811723","GracelandFruit进口整粒蔓越莓果干226克 2包起售美国原装","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2124033128811723","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="1706289040087358","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2124564983369670","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2124682891745326","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2124304029273997","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2122853630391364","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易关闭","C29292"
="2124053943102398","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2123378729757138","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","153.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2123378729767138","果瑞氏 以色列进口medjooldates 500g/盒 烘焙烹饪零食","280.55","1","null","null","null","null","交易成功","null"
="2124040176979683","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2123477621615928","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="1380082762137949","GracelandFruit酸樱桃果干141克 2包起售 美国进口零食","79.64","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="1380082762137949","GracelandFruit进口整粒蔓越莓果干226克 2包起售美国原装","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2123295548034878","GracelandFruit蓝莓果干40克 美国原装进口烘焙零食 6包起售","26.52","6","P01796","食品口味：蓝莓果干40g/包","null","null","交易成功","P01796"
="2123278415713217","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","null","null","null","交易成功","P01811"
="2123192338126561","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2122208164072188","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2120998438181206","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2121263527870887","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2121959378996806","gracelandfruit蓝莓果干141.7克/包 美国原装进口2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120216674428800","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2120093954973787","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","154.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120063554151635","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="1378278303578752","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120696160058234","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121570892616874","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","尽快发货！","交易成功","C29292"
="2121554897389976","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120046598300865","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.12","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120681763470641","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120673284578957","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="1379296535143554","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121548334278970","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120040359120558","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121311548233529","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2120037318715343","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121311703042998","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","质保正品最新日期，中通申通圆通方便签收，谢谢！","交易成功","C29292"
="2121540010415758","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121531535719268","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121282267981820","GracelandFruit进口整粒蔓越莓果干226克 2包起售美国原装","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2121282267981820","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121268829291381","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120643207427923","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121517453136814","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121514250596814","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121508011327472","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120632644844321","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121506891589314","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119988197251956","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121489296466990","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120608482119495","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119966110186817","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119957791228102","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120597441138086","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121463695606115","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121462733509606","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.12","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="1379288531177454","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120587847650313","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","P01795"
="2120590400762028","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121440490570112","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120573442451842","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121181303690636","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120552001463601","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="1379847561046451","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121164022527610","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119883553871988","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119877630073979","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","8","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121385130115972","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119872991263979","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120507845639967","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119863873067281","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121365776426755","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119853792397071","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121363210281273","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120486725803523","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120484324044525","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121125621242533","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119843714633996","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易关闭","C29292"
="2119843714633996","GracelandFruit进口整粒蔓越莓果干226克 2包起售美国原装","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易关闭","C29595"
="2121350896655427","【lmb】美国进口GracelandFruit整粒蔓越莓果干226克零食","61.45","1","P01795","食品口味：整粒蔓越莓干226.8g/包","null","辣妈帮","交易成功","P01795"
="2119839870417358","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.12","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120471527516094","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121344970666532","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2121342730097840","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120468003612555","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2120468960404806","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","152.36","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2119824517233465","【7月26日上午10:00开团 第二组半价】美国蓝莓干2包起售","151.77","8","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
