"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
="2221967512241285","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2280167826058834","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2223024904996185","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2222064480314281","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2221916682071095","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2223241497511187","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","219.49","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2223241497521187","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","353.87","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2278621800604712","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2222688509564590","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2277546435733925","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2221613681543164","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易关闭","7290108800098"
="2278225003296007","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2222925093078786","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","118.82","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2222925093078786","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","80.82","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2222437706488372","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","辣妈帮试用","交易成功","7290108800098"
="2220848511122361","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","4","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2277532409853951","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2278409229331715","gracelandfruit美国进口酸樱桃果干零食141.7克/包 2包起售","80.41","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2276445233833313","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2221935106513297","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2221817701046196","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","辣妈帮试用。","交易成功","7290108800098"
="2278111426222523","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","辣妈帮试用","交易成功","7290108800098"
="2276185237512358","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2220405914159484","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易关闭","7290108800098"
="2222100897368495","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2222100897378495","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","355.99","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2275686430322641","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2277056616787513","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275625639092354","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2276261201329130","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2221580106389497","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2276755022025640","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2274622637694473","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275430600432531","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","辣妈帮","交易成功","7290108800098"
="2275393204788874","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易关闭","7290108800098"
="2274217033958087","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275570815633074","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275532618367667","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","辣妈帮","交易成功","7290108800098"
="2273826430970715","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易关闭","7290108800098"
="2274689806583808","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2273789638569334","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275661427827577","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275114611996620","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2273631039241851","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2220098315244999","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275025617905217","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2274464609155048","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2275519024388276","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2274453607255752","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2274961810610057","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易关闭","7290108800098"
="2274943617325987","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","355.99","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2274409201691444","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2275461825025759","【预售，9月8日发货】果瑞氏medjooldates鲜果干500g/盒零食","280.55","1","7290108800098","null","null","null","交易成功","7290108800098"
="2273733224416593","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2273352229252313","gracelandfruit美国进口酸樱桃果干零食141.7克/包 2包起售","79.64","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2273352229252313","GracelandFruit蔓越莓切片果干226.8克3包起售美国进口零食烘焙","115.90","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2273352229252313","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2273352229252313","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2272407220240850","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2219785888868264","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","355.99","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2270444834992736","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2270713029098029","GracelandFruit蔓越莓切片果干226.8克3包起售美国进口零食烘焙","115.90","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2270713029098029","GracelandFruit蓝莓果干40克 美国原装进口烘焙零食 6包起售","26.52","6","P01796","食品口味：蓝莓果干40g/包","null","null","交易成功","P01796"
="2270713029098029","gracelandfruit整粒蔓越莓果干40克 美国原装进口6包起售","16.97","6","P01799","食品口味：整粒蔓越莓果干40g/包","null","null","交易成功","P01799"
="2269796627575315","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2269796627575315","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2219125495425585","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2218939694499490","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2267109633951851","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2266815610911325","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","353.87","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2216128681460065","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2263942411635527","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2214511494515763","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2214511494515763","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2259025012364113","gracelandfruit美国进口酸樱桃果干零食141.7克/包 2包起售","79.64","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2259025012364113","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2211553107914484","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2258299616662185","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2258299616662185","gracelandfruit美国进口酸樱桃果干零食141.7克/包 2包起售","79.64","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2255652404892025","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","355.99","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2254466036423109","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2254233037223724","GracelandFruit整粒蔓越莓果干1kg 美国原装进口零食礼包烘焙","220.85","1","P01811","食品口味：整粒蔓越莓果干1kg/包","null","null","交易成功","P01811"
="2254726220589505","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2254270412986023","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2209681705722795","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2209681705722795","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2208110116418963","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","请打好包装！","交易成功","C29292"
="2208098116369990","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","4","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2253093207785457","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.78","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2253653810085737","gracelandfruit美国进口酸樱桃果干零食141.7克/包 2包起售","80.41","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2253590624742526","GracelandFruit蔓越莓切片果干226.8克3包起售美国进口零食烘焙","115.90","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2252596000822526","GracelandFruit蔓越莓切片果干226.8克3包起售美国进口零食烘焙","115.90","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2253490625542955","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2251692236888021","【指定ID购买，错拍无效】美国GracelandFruit蓝莓果干141g/包","75.11","1","P01792","食品口味：蓝莓干141.7克/包","null","null","交易成功","P01792"
="2253252624330236","【指定ID购买，错拍无效】美国GracelandFruit蓝莓果干141g/包","75.11","1","P01792","食品口味：蓝莓干141.7克/包","null","null","交易成功","P01792"
="2253252624330236","【指定ID购买，错拍无效】美国GracelandFruit酸樱桃果干141g/包","76.11","1","P01793","食品口味：酸樱桃干141.7g/包","null","null","交易成功","P01793"
="2252854419030236","【指定ID购买，错拍无效】美国GracelandFruit蓝莓果干141g/包","75.11","1","P01792","食品口味：蓝莓干141.7克/包","null","null","交易关闭","P01792"
="2252854419030236","【指定ID购买，错拍无效】美国GracelandFruit酸樱桃果干141g/包","76.11","2","P01793","食品口味：酸樱桃干141.7g/包","null","null","交易关闭","P01793"
="2207688280816895","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","4","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2252497210549259","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.45","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2252497210549259","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2208275307117083","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.45","4","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2251734623606739","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","81.08","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2251734623606739","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.08","2","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2249972406148247","GracelandFruit蓝莓果干40克 美国原装进口烘焙零食 6包起售","26.36","6","P01796","食品口味：蓝莓果干40g/包","null","null","交易成功","P01796"
="2206000115349470","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2250554022278926","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2248747232548016","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","355.99","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2249369213846353","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易关闭","P01793"
="2206698092719576","gracelandfruit蓝莓果干141.7g 2包起售美国进口零食","82.22","2","C29292","食品口味：蓝莓干141.7g/包","null","null","交易成功","C29292"
="2247529631789853","gracelandfruit美国进口酸樱桃果干零食141.7克/包 2包起售","80.41","2","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2249165624274922","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","355.99","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2206300894851384","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2247109836967035","GracelandFruit整粒蔓越莓果干226克美国进口健康零食 2包起售","119.08","4","C29595","食品口味：整粒蔓越莓干226.8g/包","null","null","交易成功","C29595"
="2205881106261769","GracelandFruit蔓越莓切片果干226.8克3包起售美国进口零食烘焙","115.90","3","C39494","食品口味：蔓越莓干切片226.8g/包","null","null","交易成功","C39494"
="2205659108977868","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2204732482852371","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2205643705097661","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","请发新鲜正品，出货前请检查好。謝謝！","交易成功","P01793"
="2247369820159038","GracelandFruit蓝莓果干40克 美国原装进口烘焙零食 6包起售","26.52","6","P01796","食品口味：蓝莓果干40g/包","null","null","交易成功","P01796"
="2246273808571458","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","353.87","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2246146603026030","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","355.99","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2204785902316394","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2246482620376705","美国原装进口Graceland Fruit蓝莓果干1kg 大包健康休闲零食","353.87","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="2244644633329221","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
="2204590496200071","【lmb】GracelandFruit酸樱桃果干141.7克美国原装进口零食","79.64","1","P01793","食品口味：酸樱桃果干141.7克/包","null","null","交易成功","P01793"
