"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
="3172474431482810","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3337646501973471","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3337598113056557","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3334361682443299","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易成功","P01810"
="3173128829454762","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","2","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3172216233774900","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3172990028054569","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易关闭","P01810"
="3172990028064569","gracelandfruit美国进口蓝莓果干1kg 大包健康休闲零食","336.00","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易关闭","P01808"
="3171290800644569","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3172083038246369","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="2657785793182728","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3171593019531605","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3171775232904909","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2659077186122849","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3171513832553469","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3172267820341003","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2658462178385634","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="2658462178385634","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="2659021584348544","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3171048418573159","gracelandfruit美国原装进口蔓越莓切片果干226.8gx3包零","168.00","2","929ee2f103d1f164994487f95b09f5e9","组合套餐：graceland fruit","null","null","交易成功","929ee2f103d1f164994487f95b09f5e9"
="3171048418573159","gracelandfruit美国进口蓝莓果干1kg 大包健康休闲零食","336.00","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="3171036410807381","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3171295630402874","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3171254433503063","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2658919580953426","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2658871780799744","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3170821636899212","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3170821636899212","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3169915805541919","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易成功","P01810"
="3170315015230881","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2658767181723346","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","2","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3170625230769897","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3170524632881150","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易成功","P01810"
="2658130773151242","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2658681184790430","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3169946416070172","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169878811603916","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169353402084816","gracelandfruit蓝莓果干40克x10包组合美国进口 每日一包随享装","216.00","1","null","组合套餐：(graceland fruit 蓝莓果干 40克)*10","null","null","交易成功","null"
="3169323406690521","gracelandfruit美国进口蓝莓果干1kg 大包健康休闲零食","336.00","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="3169278004683491","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3170174838684356","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3169113406088363","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2657965773530428","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3169826637263214","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="2657032792884140","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169393812311966","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3337472705536264","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3334182681986393","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3337212912640650","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2657737976702644","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2658301784172342","gracelandfruit美国进口蓝莓果干1kg 大包健康休闲零食","336.00","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="3337076313179689","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","请保障质量。谢谢","交易成功","null"
="2658205388268449","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3336967113617887","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3335847098669367","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3335850895490477","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3333668480793575","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169441235543423","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2658128784891441","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3333589684380380","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2656094361708545","gracelandfruit美国进口蓝莓果干141gx2包 保质到2018年","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="2656094361708545","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="2656094361738545","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易成功","P01810"
="3336787911032475","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169404433876510","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="2658080589987449","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3336769905059697","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易成功","P01810"
="3168997414386818","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3335644496347456","gracelandfruit美国进口蓝莓果干141gx2包 保质到2018年","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易关闭","a1c18d039f688cfb0e79a6e41266f24c"
="3335644496347456","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易关闭","null"
="3170104422433415","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3333361485063054","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3336604104067353","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易成功","P01810"
="3336431719868467","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169225632050315","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169986620582900","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3169973225808318","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="2657908181792148","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3335295491155159","gracelandfruit美国进口蓝莓果干1kg 大包健康休闲零食","336.00","1","P01808","食品口味：蓝莓果干1kg /包","null","null","交易成功","P01808"
="3335295491155159","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="2656435197350043","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3168805815527108","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3168805815527108","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3169939423480003","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3333067882166181","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易关闭","P01792"
="3336284102023883","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3336262316547656","gracelandfruit海外旗舰店满199元-100元店铺优惠券03/29-03/31","1.00","1","null","null","null","null","交易成功","null"
="3336202304526291","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="2657196372813341","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3335028292445589","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","2","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3336050111724870","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3336050111724870","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3336049700297375","gracelandfruit美国进口蓝莓果干141gx2包 保质到2018年","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="2657573385551644","gracelandfruit美国进口蓝莓果干141gx2包 保质到2018年","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="2657573385551644","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3335670514950275","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","156.00","1","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","交易成功","563768b459bbf959bbb4d6972239c1fc"
="3168818239233413","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3335508304049776","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3335508304049776","gracelandfruit美国进口蓝莓果干141gx2包 保质到2018年","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="2655261966097337","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3333927697028055","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3169212628218403","gracelandfruit美国进口橙皮整粒蔓越莓蓝莓混合果干零食","189.00","1","null","食品口味：橙皮混合果干453g","null","null","交易成功","null"
="3334868105497253","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3334868105497253","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易成功","P01810"
="3334633509450960","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3167903219084722","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3169033423784722","gracelandfruit美国进口蔓越莓切片果干1kg 健康零食","136.00","1","P01810","食品口味：蔓越莓果干1kg","null","null","交易关闭","P01810"
="3334393300333588","gracelandfruit美国进口蓝莓果干141gx2包 保质到2018年","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="3334393300333588","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","2","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3334341109068691","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="2656850789601229","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3334306907245989","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3334284712825989","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3334285102840467","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3167715610901600","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3330960482618483","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","156.00","2","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","交易成功","563768b459bbf959bbb4d6972239c1fc"
="3168070838245609","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","2","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3167473610417514","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易关闭","null"
="3167473610417514","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易关闭","P01792"
="3168465824386004","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","2","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3332196698406361","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3329992483148096","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3333012713938290","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3168139823643722","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3168139823643722","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="2654036565150626","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3168034827033107","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3332555102341698","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3167176436317318","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3167138231497318","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易关闭","null"
="3331270094998888","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="2654277395639735","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="2654277395639735","gracelandfruit美国进口蓝莓果干141gx2包零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="3167727829072019","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="3166930034146801","gracelandfruit美国进口蓝莓果干141gx2包 保质到2018年","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="2653538760676445","gracelandfruit美国进口苹果蓝莓蔓越莓混合果干453克","189.00","1","null","食品口味：苹果混合果干","null","null","交易成功","null"
