"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
="20897408014755388","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16535820440757542","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16548923701708352","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20908190282382483","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20894448904282188","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20918151971513085","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20928869524889289","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20917651310566761","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16549041579046328","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20916331371240370","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20916451271501567","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20891968622902488","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16528600790321302","gracelandfruit美国进口蔓越莓果干整粒226gx2包烘焙零食特产*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="16528600790321302","gracelandfruit美国进口樱桃果干零食141.7gx2包烘焙车厘子干","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="16528600790321302","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20891168583167470","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16527740568354029","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16527740568354029","gracelandfruit美国进口蔓越莓果干整粒226gx2包烘焙零食特产*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="16540503755792650","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20923709877347663","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16544101202003746","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16544161071307728","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16538943715864255","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16537622290356507","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20900170995676988","gracelandfruit美国原装进口蔓越莓切片果干226.8gx3包零食","168.00","1","929ee2f103d1f164994487f95b09f5e9","组合套餐：graceland fruit","null","null","交易成功","929ee2f103d1f164994487f95b09f5e9"
="20900170995676988","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16538763269010243","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16524460476024044","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","请发韵达快递","交易成功","P01792"
="16537603242748627","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16536983395136940","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16534542997014037","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20900210220013764","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20899310278370996","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16537601936138710","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16520040401642732","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20907971069777298","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16528182357875530","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20906391452648292","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16514700368159208","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16525203040866243","gracelandfruit美国进口蔓越莓果干整粒226gx2包烘焙零食特产*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="16525203040866243","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16526682068585142","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16512500713304906","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20904471109923087","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20914829434868382","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20892190544929786","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16529161471964848","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20889190656684184","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16520523484955847","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16521981114219258","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16518443130972536","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20897351912164186","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16519501949184606","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20897591532104166","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20873548716863961","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16515283461647630","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20883930418219492","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20870868965241296","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","包装严实卫生","交易成功","P01792"
="16506362411984334","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20878430934673170","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20900249929740097","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易关闭","P01792"
="16490880063771438","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","3","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16507741051488102","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16503922588630611","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16502762727206009","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16502523943681921","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20889471089235786","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20899929010285873","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20888111350995680","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16486660412249020","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16486800058664926","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20862488978997885","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16501921556774124","gracelandfruit蓝莓果干141gx2包美国进口烘焙零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="20884711828881191","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20896489064967396","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16496301207995256","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20881331599207874","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16478320280037914","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16491942476529342","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20892649856649474","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16475160651708923","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16490181742260409","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16489321190316247","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16485842897002815","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20854948025730060","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20865210408321192","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20865070297766974","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20886769921023573","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20852548457378374","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20852548457378374","gracelandfruit美国进口蔓越莓果干整粒226gx2包烘焙零食特产*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="20875391050144891","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16479563576607351","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20885809278040861","gracelandfruit美国进口整粒蔓越莓果干226gx2包组合零食烘焙","156.00","1","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","交易成功","563768b459bbf959bbb4d6972239c1fc"
="20885809278040861","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16475823523607351","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易关闭","P01792"
="16476263137881706","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20870631171398971","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20870211367323997","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16461480218511625","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20845808912387077","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16474361856868346","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20866971508688871","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20856390281353372","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16467503706602635","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16466623133343354","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20854070098355888","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16449080495777010","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20850090846909565","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20860651612993174","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16446620094777010","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16445680116366447","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16443220862942249","gracelandfruit美国进口蔓越莓果干整粒226gx2包烘焙零食特产*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="20857411783888780","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易关闭","P01792"
="16455683984128248","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16457421946602941","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20847350042263860","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16457301069147314","gracelandfruit美国进口樱桃果干零食141.7gx2包烘焙车厘子干","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="16457301069147314","gracelandfruit美国进口蔓越莓果干整粒226gx2包烘焙零食特产*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="16457301069147314","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16456561242889329","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16452662495822306","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16452982073996622","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20833248910263860","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16452363847561325","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20833708240635283","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16453021704257441","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20832048008998969","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16446243649225848","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16446963093578913","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16446043691267301","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20829068107456863","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20827428162654896","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20847331821226168","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16424020539657407","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16436402717263343","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16436902167723917","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16439481632860410","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易关闭","P01792"
="16435182794916137","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16420440685580827","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16421080005931040","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16431863828250859","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易关闭","P01792"
="16431262544977547","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="20832390266777777","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16429723886589909","gracelandfruit美国进口蔓越莓果干整粒226gx2包烘焙零食特产*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="16429723886589909","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16426643300213316","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16412680669909539","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16425063573911709","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16427801147457202","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="16424223463289750","【买2减10】美国进口蓝莓果干141gx2包零食小吃烘焙","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
