Partner_transaction_id,Amount,Rmb_amount,Fee,Settlement,Rmb_settlement,Currency,Rate,Payment_time,Settlement_time,Type,Status,Stem_from,Remarks
135828756444264140	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:06:11,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135828140841163330	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:06:15,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149910975959298682	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:06:20,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135929502080803659	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:06:28,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135984019165395553	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:06:34,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149330044832970827	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:06:40,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149911451918476996	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:06:40,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149913047339001677	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:06:46,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135886801324896648	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:06:47,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149912319739606272	,18.77	,118.00	,5.71	,13.06	,82.12	,USD,6.28790000	,2018-04-18 10:07:01,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149330268951899113	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 10:07:11,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149966972317442761	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:07:16,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149907389496553777	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:07:16,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135984243249314834	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:07:20,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135983375961437653	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:07:30,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135829568048203555	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:07:33,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149922734491606392	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 10:08:15,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149903665329556196	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:08:18,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149486370505098701	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:08:23,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149635919049607623	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:08:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149636535920864423	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:08:55,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149909433137525897	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:09:14,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149967784368906962	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:09:40,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135826880603611633	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:09:45,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149637907191944724	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:09:59,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149638243010338025	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:10:05,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149919262888917373	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:10:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149921082686913191	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 10:10:38,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135984383832941254	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 10:10:48,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149914979537667498	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:11:24,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149332424539254113	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:11:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149916351095936670	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:11:39,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149910945223229087	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:11:41,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135888789774994758	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:12:10,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149908705984571366	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:12:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135831024344878559	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 10:12:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149911337319808496	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:12:56,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149968120874541086	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:13:09,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149639363189616821	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:13:11,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149909127062643471	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:13:16,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149910833479189974	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:13:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135831220395820352	,18.77	,118.00	,4.87	,13.90	,87.40	,USD,6.28790000	,2018-04-18 10:13:49,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
135987043149929454	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:14:05,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149488778241373617	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:14:10,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135986511646341743	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:14:24,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149309969792109629	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:14:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149333152902901225	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:14:26,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135987491130313630	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:14:26,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149334636205253406	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:15:24,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149925002450160876	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:15:38,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149487574125539123	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:16:03,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149489478220403800	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:16:06,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149312013007384814	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:16:17,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149916575870442167	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:16:30,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149970080460890463	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:16:31,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149482646910730222	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:16:51,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149335756047081807	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:17:26,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149919599022426880	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:17:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135928354335695256	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:17:50,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149483094332127501	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:18:20,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149641491530542806	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:19:43,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135934150450171934	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:19:58,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149490514491408521	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:20:02,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135891729606673640	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:20:17,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149969100605161967	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:20:29,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149337296261507721	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:22:02,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149914249957090669	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:23:00,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135990151686755950	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:23:14,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149930826372029699	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:23:50,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135894053161070243	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:24:06,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149916993380916483	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:24:46,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149920915845922862	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:24:48,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149915313936528566	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:25:32,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149974728648591994	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:25:34,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149337856443113902	,17.18	,108.00	,5.54	,11.64	,73.19	,USD,6.28790000	,2018-04-18 10:25:55,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149930714544901476	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:25:59,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149924919003424293	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:27:34,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135836008392448244	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:28:03,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135895089593482149	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:28:06,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149908371938218172	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:28:33,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135836372012264344	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:29:21,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149492810477767400	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:29:45,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149645859377653509	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:29:59,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149933794689969882	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:30:44,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149974588475052478	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:30:56,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149340236498585821	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:31:38,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149340404709182814	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:32:21,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149495638219754021	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:32:38,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135886745179391933	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:32:51,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149979320358391688	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:33:22,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
135896881792718647	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:33:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149927915019296976	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:33:52,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149929371103923491	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:36:55,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135996199164478054	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:37:06,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135898953419548054	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:37:44,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149922593643288763	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:37:58,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149924581109666580	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:38:29,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149922061940113574	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:38:31,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149342672803167511	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:38:37,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135840068933847233	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:40:05,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135997543034847233	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:40:21,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135900633484046050	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:41:50,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149984920067208596	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:42:57,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135842504073626037	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:43:07,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149925869528063488	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:43:53,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135901977391525935	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:44:44,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
135997319807055447	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:45:59,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149928249342928096	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:48:11,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136000567040696058	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:48:39,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135843540685168149	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:48:39,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149927493983611074	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:49:21,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149929509116839263	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:49:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149920325481785260	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 10:49:52,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149936427024534796	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:50:41,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135945686063390856	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:50:44,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149348552566407105	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:52:02,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149349224525438401	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:53:53,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135947394349610243	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 10:56:30,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149991416581059098	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:58:48,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
