Time,Order No, Partner Transaction ID, Transaction ID, Type, Currency, Amount, Balance, Remarks, Details
2018-04-03 08:15:24,201804031100300403520511752651,,,payments,CNY,-0.30,785462.12,,卖家版运费险保费收取:淘宝订单号143888455426726076
2018-04-03 08:15:12,201804031100300405290510715131,,,payments,CNY,-0.30,785462.42,,卖家版运费险保费收取:淘宝订单号143849156115725924
2018-04-02 15:44:54,201804021100300408120510754498,,,payments,CNY,-0.30,785462.72,,卖家版运费险保费收取:淘宝订单号130782122626070243
2018-04-02 15:44:38,201804021100300408880510978453,,,payments,CNY,-0.30,785463.02,,卖家版运费险保费收取:淘宝订单号130679164863070243
2018-04-02 15:44:06,201804021100300409460510500183,,,payments,CNY,-0.30,785463.32,,卖家版运费险保费收取:淘宝订单号143657861726289423
2018-04-02 15:41:39,201804021100300407630511388855,,,payments,CNY,-0.30,785463.62,,卖家版运费险保费收取:淘宝订单号130782878575070243
2018-04-02 09:55:15,201804021100300409630511532231,,,payments,CNY,-0.30,785463.92,,卖家版运费险保费收取:淘宝订单号143702438871421301
2018-04-02 07:47:09,201804021100300409520510987000,,,payments,CNY,-0.30,785464.22,,卖家版运费险保费收取:淘宝订单号143598204815373184
2018-04-02 07:46:03,201804021100300403670510467255,,,payments,CNY,-0.30,785464.52,,卖家版运费险保费收取:淘宝订单号143568160445687588
2018-04-02 07:45:10,201804021100300401830511052687,,,payments,CNY,-0.30,785464.82,,卖家版运费险保费收取:淘宝订单号143658255870769517
2018-04-02 07:44:06,201804021100300401880511441905,,,payments,CNY,-0.30,785465.12,,卖家版运费险保费收取:淘宝订单号143569647914782071
2018-04-02 07:44:00,201804021100300403080510488705,,,payments,CNY,-0.30,785465.72,,卖家版运费险保费收取:淘宝订单号143484107183973074
2018-04-02 07:44:00,201804021100300401780510580792,,,payments,CNY,-0.30,785465.42,,卖家版运费险保费收取:淘宝订单号130646294761367652
2018-04-01 15:26:53,201804011100300404860511186318,,,payments,CNY,-0.30,785466.02,,卖家版运费险保费收取:淘宝订单号143299220240825896
2018-04-01 15:25:01,201804011100300400730511119651,,,payments,CNY,-0.30,785466.32,,卖家版运费险保费收取:淘宝订单号143426610527418227
2018-04-01 09:50:30,201804011100300403360510471257,,,payments,CNY,-0.30,785466.62,,卖家版运费险保费收取:淘宝订单号142896468083707894
2018-04-01 09:49:40,201804011100300408650511453984,,,payments,CNY,-0.30,785466.92,,卖家版运费险保费收取:淘宝订单号143161366492670712
